id_track,id_marine,lat,lon,speed,course,age,date_add
1673734,69,43.0421,131.921,0,0,3,2/25/2016 0:05
1673735,71,43.046,131.919,0,221,5,2/25/2016 0:05
1673736,72,43.0722,131.915,0,293,6,2/25/2016 0:05
1673737,73,43.0729,131.915,0,0,4,2/25/2016 0:05
1673738,74,43.0782,131.917,0,187,3,2/25/2016 0:05
1673739,97,43.1044,131.919,0,0,3,2/25/2016 0:05
1673740,76,43.1045,131.918,0,0,5,2/25/2016 0:05
1673741,77,43.1045,131.919,0,13,6,2/25/2016 0:05
1673742,164,43.1046,131.922,0,0,4,2/25/2016 0:05
1673743,169,43.1049,131.923,0,0,5,2/25/2016 0:05
1673744,78,43.105,131.914,0,0,4,2/25/2016 0:05
1673745,79,43.105,131.915,0,45,5,2/25/2016 0:05
1673746,80,43.1051,131.915,0,107,3,2/25/2016 0:05
1673747,81,43.1052,131.914,0,348,5,2/25/2016 0:05
1673748,82,43.1077,131.922,0,79,3,2/25/2016 0:05
1673749,83,43.1078,131.923,0,30,4,2/25/2016 0:05
1673750,84,43.1079,131.922,0,87,3,2/25/2016 0:05
1673751,86,43.1207,131.917,0,0,8,2/25/2016 0:05
1673752,65,43.0737,131.926,0,247,5,2/25/2016 0:05
1673753,88,43.0737,131.925,1,242,4,2/25/2016 0:05
1673754,89,43.1049,131.926,0,292,4,2/25/2016 0:05
1673755,90,43.1053,131.927,0,10,4,2/25/2016 0:05
1673756,107,43.1058,131.932,0,277,3,2/25/2016 0:05
1673757,92,43.1079,131.926,0,0,5,2/25/2016 0:05
1673758,93,43.0388,131.937,0,0,7,2/25/2016 0:05
1673759,143,43.0449,131.935,0,44,4,2/25/2016 0:05
1673760,94,43.0736,131.933,0,0,5,2/25/2016 0:05
1673761,70,43.0368,131.943,0,350,5,2/25/2016 0:05
1673762,165,43.0488,132.003,2,350,5,2/25/2016 0:05
1673763,100,43.0813,132.008,0,256,25,2/25/2016 0:05
1673764,29,43.0449,132.013,1,322,5,2/25/2016 0:05
1673765,103,43.0802,132.038,0,132,3,2/25/2016 0:05
1673766,142,43.0384,132.063,98,138,3,2/25/2016 0:05
1673767,1,43.0797,131.853,0,21,3,2/25/2016 0:06
1673768,2,43.08,131.855,0,121,4,2/25/2016 0:06
1673769,151,43.0815,131.857,0,254,6,2/25/2016 0:06
1673770,152,43.0885,131.866,0,279,5,2/25/2016 0:06
1673771,154,43.091,131.869,0,248,5,2/25/2016 0:06
1673772,133,43.0928,131.872,0,0,3,2/25/2016 0:06
1673773,155,43.0967,131.874,1,0,4,2/25/2016 0:06
1673774,130,43.0992,131.87,0,200,5,2/25/2016 0:06
1673775,14,43.0618,131.883,0,0,3,2/25/2016 0:06
1673776,156,43.0688,131.877,8,348,4,2/25/2016 0:06
1673777,12,43.0774,131.877,55,154,3,2/25/2016 0:06
1673778,15,43.0792,131.884,1,205,5,2/25/2016 0:06
1673779,157,43.086,131.883,0,0,3,2/25/2016 0:06
1673780,18,43.0935,131.88,0,98,5,2/25/2016 0:06
1673781,19,43.0935,131.88,0,67,3,2/25/2016 0:06
1673782,20,43.0938,131.881,0,279,5,2/25/2016 0:06
1673783,48,43.0953,131.877,115,196,4,2/25/2016 0:06
1673784,158,43.0977,131.883,0,125,5,2/25/2016 0:06
1673785,166,43.0993,131.882,0,0,3,2/25/2016 0:06
1673786,110,43.0996,131.882,0,196,3,2/25/2016 0:06
1673787,131,43.101,131.883,0,25,3,2/25/2016 0:06
1673788,149,43.1012,131.883,0,150,5,2/25/2016 0:06
1673789,17,43.109,131.883,0,0,3,2/25/2016 0:06
1673790,26,43.062,131.887,0,202,5,2/25/2016 0:06
1673791,28,43.0622,131.887,0,264,6,2/25/2016 0:06
1673792,30,43.0626,131.888,0,0,3,2/25/2016 0:06
1673793,170,43.0761,131.887,4,157,3,2/25/2016 0:06
1673794,159,43.0819,131.894,0,0,3,2/25/2016 0:06
1673795,160,43.0821,131.892,1,60,6,2/25/2016 0:06
1673796,33,43.0859,131.889,0,330,3,2/25/2016 0:06
1673797,35,43.0906,131.892,0,270,7,2/25/2016 0:06
1673798,161,43.0908,131.891,0,275,5,2/25/2016 0:06
1673799,36,43.0909,131.892,0,97,3,2/25/2016 0:06
1673800,40,43.0911,131.893,0,294,5,2/25/2016 0:06
1673801,42,43.0913,131.893,0,0,5,2/25/2016 0:06
1673802,45,43.1044,131.889,0,114,4,2/25/2016 0:06
1673803,47,43.1057,131.891,0,0,3,2/25/2016 0:06
1673804,46,43.1059,131.892,0,87,6,2/25/2016 0:06
1673805,108,43.1061,131.893,0,0,3,2/25/2016 0:06
1673806,147,43.0811,131.895,0,0,4,2/25/2016 0:06
1673807,50,43.0911,131.895,0,313,5,2/25/2016 0:06
1673808,51,43.1058,131.903,0,0,3,2/25/2016 0:06
1673809,53,43.1063,131.902,0,219,4,2/25/2016 0:06
1673810,52,43.1065,131.895,0,314,3,2/25/2016 0:06
1673811,141,43.1067,131.898,0,221,4,2/25/2016 0:06
1673812,58,43.1118,131.898,0,167,4,2/25/2016 0:06
1673813,60,43.1119,131.895,0,0,5,2/25/2016 0:06
1673814,68,43.1119,131.895,0,0,4,2/25/2016 0:06
1673815,144,43.1422,131.896,0,156,9,2/25/2016 0:06
1673816,162,43.1427,131.897,0,171,8,2/25/2016 0:06
1673817,127,43.1045,131.912,0,127,5,2/25/2016 0:06
1673818,163,43.1046,131.911,0,345,8,2/25/2016 0:06
1673819,123,43.1051,131.909,0,148,4,2/25/2016 0:06
1673820,167,43.1053,131.908,0,236,5,2/25/2016 0:06
1673821,168,43.1056,131.906,0,341,5,2/25/2016 0:06
1673822,98,43.1064,131.904,0,0,4,2/25/2016 0:06
1673823,69,43.0421,131.921,0,0,3,2/25/2016 0:06
1673824,71,43.046,131.919,0,221,5,2/25/2016 0:06
1673825,72,43.0722,131.915,0,293,6,2/25/2016 0:06
1673826,73,43.0729,131.915,0,0,4,2/25/2016 0:06
1673827,74,43.0782,131.917,0,187,3,2/25/2016 0:06
1673828,97,43.1044,131.919,0,0,3,2/25/2016 0:06
1673829,76,43.1045,131.918,0,0,5,2/25/2016 0:06
1673830,77,43.1045,131.919,0,13,6,2/25/2016 0:06
1673831,164,43.1046,131.922,0,0,4,2/25/2016 0:06
1673832,169,43.1049,131.923,0,0,5,2/25/2016 0:06
1673833,78,43.105,131.914,0,0,4,2/25/2016 0:06
1673834,79,43.105,131.915,0,45,5,2/25/2016 0:06
1673835,80,43.1051,131.915,0,107,3,2/25/2016 0:06
1673836,81,43.1052,131.914,0,348,5,2/25/2016 0:06
1673837,82,43.1077,131.922,0,79,3,2/25/2016 0:06
1673838,83,43.1078,131.923,0,30,4,2/25/2016 0:06
1673839,84,43.1079,131.922,0,87,3,2/25/2016 0:06
1673840,86,43.1207,131.917,0,0,8,2/25/2016 0:06
1673841,65,43.0737,131.926,0,247,5,2/25/2016 0:06
1673842,88,43.0737,131.925,1,242,4,2/25/2016 0:06
1673843,89,43.1049,131.926,0,292,4,2/25/2016 0:06
1673844,90,43.1053,131.927,0,10,4,2/25/2016 0:06
1673845,107,43.1058,131.932,0,277,3,2/25/2016 0:06
1673846,92,43.1079,131.926,0,0,5,2/25/2016 0:06
1673847,93,43.0388,131.937,0,0,7,2/25/2016 0:06
1673848,143,43.0449,131.935,0,44,4,2/25/2016 0:06
1673849,94,43.0736,131.933,0,0,5,2/25/2016 0:06
1673850,70,43.0368,131.943,0,350,5,2/25/2016 0:06
1673851,165,43.0488,132.003,2,350,5,2/25/2016 0:06
1673852,100,43.0813,132.008,0,256,25,2/25/2016 0:06
1673853,29,43.0449,132.013,1,322,5,2/25/2016 0:06
1673854,103,43.0802,132.038,0,132,3,2/25/2016 0:06
1673855,142,43.0384,132.063,98,138,3,2/25/2016 0:06
1673856,1,43.0798,131.853,0,21,5,2/25/2016 0:06
1673857,2,43.08,131.855,0,121,3,2/25/2016 0:06
1673858,151,43.0815,131.857,0,254,5,2/25/2016 0:06
1673859,152,43.0885,131.866,0,279,4,2/25/2016 0:06
1673860,154,43.091,131.869,0,248,4,2/25/2016 0:06
1673861,133,43.0928,131.872,0,0,5,2/25/2016 0:06
1673862,155,43.0967,131.874,1,0,6,2/25/2016 0:06
1673863,130,43.0992,131.87,0,200,4,2/25/2016 0:06
1673864,14,43.0618,131.883,0,0,5,2/25/2016 0:06
1673865,156,43.0688,131.877,8,348,3,2/25/2016 0:06
1673866,12,43.0788,131.876,54,154,3,2/25/2016 0:06
1673867,15,43.0792,131.884,1,205,4,2/25/2016 0:06
1673868,157,43.086,131.883,0,0,5,2/25/2016 0:06
1673869,18,43.0935,131.88,0,98,4,2/25/2016 0:06
1673870,19,43.0936,131.88,0,67,5,2/25/2016 0:06
1673871,20,43.0938,131.881,0,279,4,2/25/2016 0:06
1673872,48,43.0953,131.877,115,196,3,2/25/2016 0:06
1673873,158,43.0977,131.883,0,125,4,2/25/2016 0:06
1673874,166,43.0993,131.882,0,0,5,2/25/2016 0:06
1673875,110,43.0997,131.882,0,196,5,2/25/2016 0:06
1673876,131,43.101,131.883,1,25,5,2/25/2016 0:06
1673877,149,43.1012,131.883,0,150,4,2/25/2016 0:06
1673878,17,43.109,131.883,0,0,6,2/25/2016 0:06
1673879,26,43.062,131.887,0,202,4,2/25/2016 0:06
1673880,28,43.0622,131.887,0,264,5,2/25/2016 0:06
1673881,30,43.0626,131.888,0,0,5,2/25/2016 0:06
1673882,170,43.0765,131.887,9,150,5,2/25/2016 0:06
1673883,159,43.0818,131.894,0,0,6,2/25/2016 0:06
1673884,160,43.0821,131.892,1,60,5,2/25/2016 0:06
1673885,33,43.0859,131.889,0,62,5,2/25/2016 0:06
1673886,35,43.0906,131.892,0,270,6,2/25/2016 0:06
1673887,161,43.0908,131.891,0,275,4,2/25/2016 0:06
1673888,36,43.0908,131.893,1,77,5,2/25/2016 0:06
1673889,40,43.0911,131.893,0,294,4,2/25/2016 0:06
1673890,42,43.0913,131.893,0,0,4,2/25/2016 0:06
1673891,45,43.1044,131.889,0,114,3,2/25/2016 0:06
1673892,47,43.1057,131.891,0,0,6,2/25/2016 0:06
1673893,46,43.1059,131.892,0,87,5,2/25/2016 0:06
1673894,108,43.1061,131.893,0,0,6,2/25/2016 0:06
1673895,147,43.0811,131.895,0,0,3,2/25/2016 0:06
1673896,50,43.0911,131.895,0,313,4,2/25/2016 0:06
1673897,51,43.1058,131.903,0,0,5,2/25/2016 0:06
1673898,53,43.1063,131.902,0,252,6,2/25/2016 0:06
1673899,52,43.1065,131.895,0,69,8,2/25/2016 0:06
1673900,141,43.1067,131.898,0,221,3,2/25/2016 0:06
1673901,58,43.1118,131.898,0,167,3,2/25/2016 0:06
1673902,60,43.1119,131.895,0,0,4,2/25/2016 0:06
1673903,68,43.1119,131.895,0,0,3,2/25/2016 0:06
1673904,144,43.1422,131.896,0,156,8,2/25/2016 0:06
1673905,162,43.1427,131.897,0,171,7,2/25/2016 0:06
1673906,127,43.1045,131.912,0,127,4,2/25/2016 0:06
1673907,163,43.1046,131.911,0,345,7,2/25/2016 0:06
1673908,123,43.1051,131.909,0,148,3,2/25/2016 0:06
1673909,167,43.1053,131.908,0,236,4,2/25/2016 0:06
1673910,168,43.1056,131.906,0,341,4,2/25/2016 0:06
1673911,98,43.1064,131.904,0,0,3,2/25/2016 0:06
1673912,69,43.0421,131.921,0,0,5,2/25/2016 0:06
1673913,71,43.046,131.919,0,221,4,2/25/2016 0:06
1673914,72,43.0722,131.915,0,293,5,2/25/2016 0:06
1673915,73,43.0729,131.915,0,0,3,2/25/2016 0:06
1673916,74,43.0782,131.917,0,98,5,2/25/2016 0:06
1673917,97,43.1044,131.919,0,0,6,2/25/2016 0:06
1673918,76,43.1045,131.918,0,0,4,2/25/2016 0:06
1673919,77,43.1045,131.919,0,13,5,2/25/2016 0:06
1673920,164,43.1046,131.922,0,0,3,2/25/2016 0:06
1673921,169,43.1049,131.923,0,0,4,2/25/2016 0:06
1673922,78,43.105,131.914,0,0,3,2/25/2016 0:06
1673923,79,43.105,131.915,0,45,4,2/25/2016 0:06
1673924,80,43.1051,131.915,0,112,5,2/25/2016 0:06
1673925,81,43.1052,131.914,0,348,4,2/25/2016 0:06
1673926,82,43.1078,131.922,0,8,6,2/25/2016 0:06
1673927,83,43.1078,131.923,0,30,3,2/25/2016 0:06
1673928,84,43.1079,131.922,0,298,5,2/25/2016 0:06
1673929,86,43.1207,131.917,0,0,7,2/25/2016 0:06
1673930,65,43.0737,131.926,0,247,4,2/25/2016 0:06
1673931,88,43.0737,131.925,1,242,3,2/25/2016 0:06
1673932,89,43.1049,131.926,0,292,3,2/25/2016 0:06
1673933,90,43.1053,131.927,0,10,3,2/25/2016 0:06
1673934,107,43.1058,131.932,0,281,5,2/25/2016 0:06
1673935,92,43.1079,131.926,0,0,4,2/25/2016 0:06
1673936,93,43.0388,131.937,0,0,6,2/25/2016 0:06
1673937,143,43.0449,131.935,1,8,6,2/25/2016 0:06
1673938,94,43.0736,131.933,0,0,4,2/25/2016 0:06
1673939,70,43.0368,131.943,0,350,4,2/25/2016 0:06
1673940,165,43.0488,132.003,2,350,4,2/25/2016 0:06
1673941,100,43.0813,132.008,0,256,24,2/25/2016 0:06
1673942,29,43.0449,132.013,1,322,4,2/25/2016 0:06
1673943,103,43.0802,132.038,0,132,5,2/25/2016 0:06
1673944,142,43.0404,132.061,98,137,3,2/25/2016 0:06
1673945,1,43.0797,131.853,0,21,3,2/25/2016 0:06
1673946,2,43.08,131.855,0,121,4,2/25/2016 0:06
1673947,151,43.0815,131.857,0,254,3,2/25/2016 0:06
1673948,152,43.0885,131.866,0,279,2,2/25/2016 0:06
1673949,154,43.0911,131.869,0,248,2,2/25/2016 0:06
1673950,133,43.0928,131.872,0,0,3,2/25/2016 0:06
1673951,155,43.0967,131.874,1,0,4,2/25/2016 0:06
1673952,130,43.0993,131.87,0,200,2,2/25/2016 0:06
1673953,14,43.0618,131.883,0,0,3,2/25/2016 0:06
1673954,156,43.0688,131.877,8,348,4,2/25/2016 0:06
1673955,12,43.076,131.878,56,157,2,2/25/2016 0:06
1673956,15,43.0792,131.884,1,205,2,2/25/2016 0:06
1673957,157,43.086,131.883,0,0,3,2/25/2016 0:06
1673958,48,43.0916,131.875,116,195,3,2/25/2016 0:06
1673959,18,43.0934,131.88,0,98,2,2/25/2016 0:06
1673960,19,43.0935,131.88,0,67,3,2/25/2016 0:06
1673961,20,43.0938,131.881,0,279,2,2/25/2016 0:06
1673962,158,43.0977,131.883,0,89,2,2/25/2016 0:06
1673963,166,43.0993,131.882,0,0,3,2/25/2016 0:06
1673964,110,43.0996,131.882,0,196,3,2/25/2016 0:06
1673965,131,43.101,131.883,0,25,3,2/25/2016 0:06
1673966,149,43.1013,131.883,1,313,2,2/25/2016 0:06
1673967,17,43.109,131.883,0,0,3,2/25/2016 0:06
1673968,26,43.062,131.887,0,202,2,2/25/2016 0:06
1673969,28,43.0622,131.887,0,209,2,2/25/2016 0:06
1673970,30,43.0626,131.888,0,0,3,2/25/2016 0:06
1673971,170,43.0761,131.887,4,157,3,2/25/2016 0:06
1673972,159,43.0819,131.894,0,0,3,2/25/2016 0:06
1673973,160,43.0821,131.892,1,60,6,2/25/2016 0:06
1673974,33,43.0859,131.889,0,330,3,2/25/2016 0:06
1673975,35,43.0906,131.892,0,61,2,2/25/2016 0:06
1673976,161,43.0908,131.891,0,337,2,2/25/2016 0:06
1673977,36,43.0909,131.892,0,97,3,2/25/2016 0:06
1673978,40,43.0911,131.893,0,285,2,2/25/2016 0:06
1673979,42,43.0914,131.893,0,0,2,2/25/2016 0:06
1673980,45,43.1044,131.889,0,114,4,2/25/2016 0:06
1673981,47,43.1057,131.891,0,0,3,2/25/2016 0:06
1673982,46,43.1059,131.892,0,87,2,2/25/2016 0:06
1673983,108,43.1061,131.893,0,0,3,2/25/2016 0:06
1673984,147,43.0811,131.895,0,0,4,2/25/2016 0:06
1673985,50,43.0911,131.895,0,320,2,2/25/2016 0:06
1673986,51,43.1058,131.903,0,0,3,2/25/2016 0:06
1673987,53,43.1063,131.902,0,219,4,2/25/2016 0:06
1673988,52,43.1065,131.895,0,314,3,2/25/2016 0:06
1673989,141,43.1067,131.898,0,221,4,2/25/2016 0:06
1673990,58,43.1118,131.898,0,167,4,2/25/2016 0:06
1673991,60,43.1119,131.895,0,0,2,2/25/2016 0:06
1673992,68,43.1119,131.895,0,0,4,2/25/2016 0:06
1673993,144,43.1422,131.896,0,156,3,2/25/2016 0:06
1673994,162,43.1427,131.897,0,171,2,2/25/2016 0:06
1673995,127,43.1045,131.912,0,127,2,2/25/2016 0:06
1673996,163,43.1046,131.911,0,345,2,2/25/2016 0:06
1673997,123,43.1051,131.909,0,148,4,2/25/2016 0:06
1673998,167,43.1052,131.908,0,225,2,2/25/2016 0:06
1673999,168,43.1057,131.906,0,341,2,2/25/2016 0:06
1674000,98,43.1064,131.904,0,0,4,2/25/2016 0:06
1674001,69,43.0421,131.921,0,0,3,2/25/2016 0:06
1674002,71,43.046,131.919,0,221,5,2/25/2016 0:06
1674003,72,43.0722,131.915,0,301,2,2/25/2016 0:06
1674004,73,43.0729,131.915,0,0,4,2/25/2016 0:06
1674005,74,43.0782,131.917,0,187,3,2/25/2016 0:06
1674006,97,43.1044,131.919,0,0,3,2/25/2016 0:06
1674007,76,43.1045,131.918,0,0,5,2/25/2016 0:06
1674008,77,43.1045,131.919,0,0,2,2/25/2016 0:06
1674009,164,43.1046,131.922,0,0,4,2/25/2016 0:06
1674010,169,43.1049,131.923,0,0,5,2/25/2016 0:06
1674011,78,43.105,131.914,0,0,4,2/25/2016 0:06
1674012,79,43.105,131.915,0,306,2,2/25/2016 0:06
1674013,80,43.1051,131.915,0,107,3,2/25/2016 0:06
1674014,81,43.1052,131.914,0,180,2,2/25/2016 0:06
1674015,82,43.1077,131.922,0,79,3,2/25/2016 0:06
1674016,83,43.1078,131.923,0,30,4,2/25/2016 0:06
1674017,84,43.1079,131.922,0,87,3,2/25/2016 0:06
1674018,86,43.1207,131.917,0,0,3,2/25/2016 0:06
1674019,65,43.0737,131.926,0,247,5,2/25/2016 0:06
1674020,88,43.0737,131.925,1,242,4,2/25/2016 0:06
1674021,89,43.1049,131.926,0,292,4,2/25/2016 0:06
1674022,90,43.1053,131.927,0,10,4,2/25/2016 0:06
1674023,107,43.1058,131.932,0,277,3,2/25/2016 0:06
1674024,92,43.1079,131.926,0,0,2,2/25/2016 0:06
1674025,93,43.0388,131.937,0,0,7,2/25/2016 0:06
1674026,143,43.0449,131.935,0,44,4,2/25/2016 0:06
1674027,94,43.0736,131.933,0,0,5,2/25/2016 0:06
1674028,70,43.0368,131.943,0,350,5,2/25/2016 0:06
1674029,165,43.0489,132.003,1,1,2,2/25/2016 0:06
1674030,100,43.0813,132.008,0,256,25,2/25/2016 0:06
1674031,29,43.0449,132.013,1,322,5,2/25/2016 0:06
1674032,103,43.0802,132.038,0,132,3,2/25/2016 0:06
1674033,142,43.0364,132.066,98,136,2,2/25/2016 0:06
1674034,1,43.0797,131.853,0,21,3,2/25/2016 0:06
1674035,2,43.08,131.855,0,121,4,2/25/2016 0:06
1674036,151,43.0815,131.857,0,254,3,2/25/2016 0:06
1674037,152,43.0885,131.866,0,279,2,2/25/2016 0:06
1674038,154,43.0911,131.869,0,248,2,2/25/2016 0:06
1674039,133,43.0928,131.872,0,0,3,2/25/2016 0:06
1674040,155,43.0967,131.874,1,0,4,2/25/2016 0:06
1674041,130,43.0993,131.87,0,200,2,2/25/2016 0:06
1674042,14,43.0618,131.883,0,0,3,2/25/2016 0:06
1674043,156,43.0688,131.877,8,348,4,2/25/2016 0:06
1674044,12,43.076,131.878,56,157,2,2/25/2016 0:06
1674045,15,43.0792,131.884,1,205,2,2/25/2016 0:06
1674046,157,43.086,131.883,0,0,3,2/25/2016 0:06
1674047,48,43.0916,131.875,116,195,3,2/25/2016 0:06
1674048,18,43.0934,131.88,0,98,2,2/25/2016 0:06
1674049,19,43.0935,131.88,0,67,3,2/25/2016 0:06
1674050,20,43.0938,131.881,0,279,2,2/25/2016 0:06
1674051,158,43.0977,131.883,0,89,2,2/25/2016 0:06
1674052,166,43.0993,131.882,0,0,3,2/25/2016 0:06
1674053,110,43.0996,131.882,0,196,3,2/25/2016 0:06
1674054,131,43.101,131.883,0,25,3,2/25/2016 0:06
1674055,149,43.1013,131.883,1,313,2,2/25/2016 0:06
1674056,17,43.109,131.883,0,0,3,2/25/2016 0:06
1674057,26,43.062,131.887,0,202,2,2/25/2016 0:06
1674058,28,43.0622,131.887,0,209,2,2/25/2016 0:06
1674059,30,43.0626,131.888,0,0,3,2/25/2016 0:06
1674060,170,43.0761,131.887,4,157,3,2/25/2016 0:06
1674061,159,43.0819,131.894,0,0,3,2/25/2016 0:06
1674062,160,43.0821,131.892,1,60,6,2/25/2016 0:06
1674063,33,43.0859,131.889,0,330,3,2/25/2016 0:06
1674064,35,43.0906,131.892,0,61,2,2/25/2016 0:06
1674065,161,43.0908,131.891,0,337,2,2/25/2016 0:06
1674066,36,43.0909,131.892,0,97,3,2/25/2016 0:06
1674067,40,43.0911,131.893,0,285,2,2/25/2016 0:06
1674068,42,43.0914,131.893,0,0,2,2/25/2016 0:06
1674069,45,43.1044,131.889,0,114,4,2/25/2016 0:06
1674070,47,43.1057,131.891,0,0,3,2/25/2016 0:06
1674071,46,43.1059,131.892,0,87,2,2/25/2016 0:06
1674072,108,43.1061,131.893,0,0,3,2/25/2016 0:06
1674073,147,43.0811,131.895,0,0,4,2/25/2016 0:06
1674074,50,43.0911,131.895,0,320,2,2/25/2016 0:06
1674075,51,43.1058,131.903,0,0,3,2/25/2016 0:06
1674076,53,43.1063,131.902,0,219,4,2/25/2016 0:06
1674077,52,43.1065,131.895,0,314,3,2/25/2016 0:06
1674078,141,43.1067,131.898,0,221,4,2/25/2016 0:06
1674079,58,43.1118,131.898,0,167,4,2/25/2016 0:06
1674080,60,43.1119,131.895,0,0,2,2/25/2016 0:06
1674081,68,43.1119,131.895,0,0,4,2/25/2016 0:06
1674082,144,43.1422,131.896,0,156,3,2/25/2016 0:06
1674083,162,43.1427,131.897,0,171,2,2/25/2016 0:06
1674084,127,43.1045,131.912,0,127,2,2/25/2016 0:06
1674085,163,43.1046,131.911,0,345,2,2/25/2016 0:06
1674086,123,43.1051,131.909,0,148,4,2/25/2016 0:06
1674087,167,43.1052,131.908,0,225,2,2/25/2016 0:06
1674088,168,43.1057,131.906,0,341,2,2/25/2016 0:06
1674089,98,43.1064,131.904,0,0,4,2/25/2016 0:06
1674090,69,43.0421,131.921,0,0,3,2/25/2016 0:06
1674091,71,43.046,131.919,0,221,5,2/25/2016 0:06
1674092,72,43.0722,131.915,0,301,2,2/25/2016 0:06
1674093,73,43.0729,131.915,0,0,4,2/25/2016 0:06
1674094,74,43.0782,131.917,0,187,3,2/25/2016 0:06
1674095,97,43.1044,131.919,0,0,3,2/25/2016 0:06
1674096,76,43.1045,131.918,0,0,5,2/25/2016 0:06
1674097,77,43.1045,131.919,0,0,2,2/25/2016 0:06
1674098,164,43.1046,131.922,0,0,4,2/25/2016 0:06
1674099,169,43.1049,131.923,0,0,5,2/25/2016 0:06
1674100,78,43.105,131.914,0,0,4,2/25/2016 0:06
1674101,79,43.105,131.915,0,306,2,2/25/2016 0:06
1674102,80,43.1051,131.915,0,107,3,2/25/2016 0:06
1674103,81,43.1052,131.914,0,180,2,2/25/2016 0:06
1674104,82,43.1077,131.922,0,79,3,2/25/2016 0:06
1674105,83,43.1078,131.923,0,30,4,2/25/2016 0:06
1674106,84,43.1079,131.922,0,87,3,2/25/2016 0:06
1674107,86,43.1207,131.917,0,0,3,2/25/2016 0:06
1674108,65,43.0737,131.926,0,247,5,2/25/2016 0:06
1674109,88,43.0737,131.925,1,242,4,2/25/2016 0:06
1674110,89,43.1049,131.926,0,292,4,2/25/2016 0:06
1674111,90,43.1053,131.927,0,10,4,2/25/2016 0:06
1674112,107,43.1058,131.932,0,277,3,2/25/2016 0:06
1674113,92,43.1079,131.926,0,0,2,2/25/2016 0:06
1674114,93,43.0388,131.937,0,0,7,2/25/2016 0:06
1674115,143,43.0449,131.935,0,44,4,2/25/2016 0:06
1674116,94,43.0736,131.933,0,0,5,2/25/2016 0:06
1674117,70,43.0368,131.943,0,350,5,2/25/2016 0:06
1674118,165,43.0489,132.003,1,1,2,2/25/2016 0:06
1674119,100,43.0813,132.008,0,256,25,2/25/2016 0:06
1674120,29,43.0449,132.013,1,322,5,2/25/2016 0:06
1674121,103,43.0802,132.038,0,132,3,2/25/2016 0:06
1674122,142,43.0364,132.066,98,136,2,2/25/2016 0:06
1674123,1,43.0797,131.853,0,21,3,2/25/2016 0:06
1674124,2,43.08,131.855,0,121,4,2/25/2016 0:06
1674125,151,43.0815,131.857,0,254,3,2/25/2016 0:06
1674126,152,43.0885,131.866,0,279,2,2/25/2016 0:06
1674127,154,43.0911,131.869,0,248,2,2/25/2016 0:06
1674128,133,43.0928,131.872,0,0,3,2/25/2016 0:06
1674129,155,43.0967,131.874,1,0,4,2/25/2016 0:06
1674130,130,43.0993,131.87,0,200,2,2/25/2016 0:06
1674131,14,43.0618,131.883,0,0,3,2/25/2016 0:06
1674132,156,43.0688,131.877,8,348,4,2/25/2016 0:06
1674133,12,43.076,131.878,56,157,2,2/25/2016 0:06
1674134,15,43.0792,131.884,1,205,2,2/25/2016 0:06
1674135,157,43.086,131.883,0,0,3,2/25/2016 0:06
1674136,48,43.0916,131.875,116,195,3,2/25/2016 0:06
1674137,18,43.0934,131.88,0,98,2,2/25/2016 0:06
1674138,19,43.0935,131.88,0,67,3,2/25/2016 0:06
1674139,20,43.0938,131.881,0,279,2,2/25/2016 0:06
1674140,158,43.0977,131.883,0,89,2,2/25/2016 0:06
1674141,166,43.0993,131.882,0,0,3,2/25/2016 0:06
1674142,110,43.0996,131.882,0,196,3,2/25/2016 0:06
1674143,131,43.101,131.883,0,25,3,2/25/2016 0:06
1674144,149,43.1013,131.883,1,313,2,2/25/2016 0:06
1674145,17,43.109,131.883,0,0,3,2/25/2016 0:06
1674146,26,43.062,131.887,0,202,2,2/25/2016 0:06
1674147,28,43.0622,131.887,0,209,2,2/25/2016 0:06
1674148,30,43.0626,131.888,0,0,3,2/25/2016 0:06
1674149,170,43.0761,131.887,4,157,3,2/25/2016 0:06
1674150,159,43.0819,131.894,0,0,3,2/25/2016 0:06
1674151,160,43.0821,131.892,1,60,6,2/25/2016 0:06
1674152,33,43.0859,131.889,0,330,3,2/25/2016 0:06
1674153,35,43.0906,131.892,0,61,2,2/25/2016 0:06
1674154,161,43.0908,131.891,0,337,2,2/25/2016 0:06
1674155,36,43.0909,131.892,0,97,3,2/25/2016 0:06
1674156,40,43.0911,131.893,0,285,2,2/25/2016 0:06
1674157,42,43.0914,131.893,0,0,2,2/25/2016 0:06
1674158,45,43.1044,131.889,0,114,4,2/25/2016 0:06
1674159,47,43.1057,131.891,0,0,3,2/25/2016 0:06
1674160,46,43.1059,131.892,0,87,2,2/25/2016 0:06
1674161,108,43.1061,131.893,0,0,3,2/25/2016 0:06
1674162,147,43.0811,131.895,0,0,4,2/25/2016 0:06
1674163,50,43.0911,131.895,0,320,2,2/25/2016 0:06
1674164,51,43.1058,131.903,0,0,3,2/25/2016 0:06
1674165,53,43.1063,131.902,0,219,4,2/25/2016 0:06
1674166,52,43.1065,131.895,0,314,3,2/25/2016 0:06
1674167,141,43.1067,131.898,0,221,4,2/25/2016 0:06
1674168,58,43.1118,131.898,0,167,4,2/25/2016 0:06
1674169,60,43.1119,131.895,0,0,2,2/25/2016 0:06
1674170,68,43.1119,131.895,0,0,4,2/25/2016 0:06
1674171,144,43.1422,131.896,0,156,3,2/25/2016 0:06
